date,episode_return
2022-02-18,-0.0058694226138293745
2022-02-22,-0.004002601790055633
2022-02-23,-0.0036923470728099346
2022-02-24,0.008406991827487945
2022-02-25,0.012057729423046112
2022-02-28,0.013728596262633801
2022-03-02,0.004187896036356688
2022-03-03,0.0018324445296078922
2022-03-04,0.00891394027620554
2022-03-07,0.004296377648413181
2022-03-08,0.007717958852648735
2022-03-10,0.01752876310348511
2022-03-11,-0.010261079227924347
2022-03-14,-0.022034037011861803
2022-03-15,0.00772188755273819
2022-03-16,0.039666808170080184
2022-03-17,0.010312572687864303
2022-03-18,0.00369105576723814
2022-03-21,-0.015912674713134765
2022-03-22,0.0019137482669204474
2022-03-23,0.007475557737052441
2022-03-24,0.007030775563418865
2022-03-25,0.005775207657366991
2022-03-28,0.0036867404848337174
2022-03-29,0.01212066445350647
2022-03-30,0.0006885502837598324
2022-03-31,-0.0011258782364428044
2022-04-01,0.003145085909217596
2022-04-04,0.00035018073879182347
2022-04-05,-0.015086307792365552
2022-04-06,-0.005799942196905613
2022-04-07,-0.0014922126063145697
2022-04-08,-0.006447661804407835
2022-04-11,-0.006445738832652569
2022-04-12,-0.0016897944020107388
2022-04-13,0.002157545593380928
2022-04-14,-0.003164021447300911
2022-04-18,-0.0037140411280095578
2022-04-19,0.011646578294038772
2022-04-20,0.0053690810695290565
2022-04-21,-0.010803216309845447
2022-04-22,-0.027395904049277307
2022-04-25,0.0004319752607494594
2022-04-26,0.00584094600006938
2022-04-27,-0.0032059412105008957
2022-04-28,0.013091019009053708
2022-04-29,0.004582862223684788
2022-05-02,-0.01061257776170969
2022-05-03,0.005041146101802588
2022-05-04,0.020094155550003052
2022-05-06,-0.02382298937737942
2022-05-09,-0.023469684383273126
2022-05-10,-0.0018331855380907655
2022-05-11,0.010981139205396175
2022-05-12,-0.006999545610696077
2022-05-13,0.021400059401988983
2022-05-16,-0.005236929004639387
2022-05-17,0.004752564814686775
2022-05-18,0.0061431379497051235
2022-05-19,0.007086091224849224
2022-05-20,0.006050133315473795
2022-05-23,0.008895341429114342
2022-05-24,-0.0024885107785463335
2022-05-25,0.0005351672979071737
2022-05-26,0.0054784553423523905
2022-05-27,0.0013640961442142724
2022-05-31,0.006040464343130589
2022-06-02,0.01223257651925087
2022-06-03,-0.005643416084349155
2022-06-07,-0.0037763000812381506
2022-06-08,-0.004552066662907601
2022-06-09,-0.010505716778337955
2022-06-10,-0.01517368156760931
2022-06-13,-0.03642675661444664
2022-06-14,-0.0008228194314986467
2022-06-15,0.013365382996201516
2022-06-16,0.0006540886316448451
2022-06-17,0.0018945077408105135
2022-06-21,0.018734112957119943
2022-06-22,0.01599915149509907
2022-06-23,0.004610534763336182
2022-06-24,0.026268066674470902
2022-06-27,0.0006192675154656172
2022-06-28,0.002342038021236658
2022-06-29,0.013182467435300351
2022-06-30,0.002168410237133503
2022-07-01,0.0037924401573836805
2022-07-05,0.006105139793455601
2022-07-06,-0.0010728220280259847
2022-07-07,0.01060397755652666
2022-07-08,-3.5891518741846054e-05
2022-07-11,0.004623103695362806
2022-07-12,-0.00907934592962265
2022-07-13,0.005009652574360371
2022-07-14,-0.0032939303249120712
2022-07-15,0.014054630015790463
2022-07-18,-0.006358319104462862
2022-07-19,0.019379229867458343
2022-07-20,-0.000976023132354021
2022-07-21,0.009860342115163803
2022-07-22,0.0072846238046884535
2022-07-25,-0.0007410349328070879
2022-07-26,0.0009126026093959808
2022-07-27,0.018143007051944732
2022-07-28,0.014157726013660431
2022-07-29,0.0054989668548107145
2022-08-01,0.0023587664019316433
2022-08-02,-0.0037996172927320005
2022-08-03,0.008688569773733616
2022-08-04,0.006836967478692531
2022-08-05,-0.0001453421939164399
2022-08-08,0.002855773361772299
2022-08-09,-0.0016592055430635808
2022-08-10,0.012800078362226486
2022-08-11,-0.003666209790110588
2022-08-12,0.01123472489863634
2022-08-16,0.0021176230691373346
2022-08-17,-0.012530085104703903
2022-08-18,0.002088278026878834
2022-08-19,-0.010450838592648505
2022-08-22,-0.011899651056528092
2022-08-23,-0.0029375654585659505
2022-08-24,0.0032045130230486394
2022-08-25,0.013427070988714694
2022-08-26,-0.003999400817975402
2022-08-29,-0.0072702083364129064
2022-08-30,-0.008245609186589719
2022-08-31,-0.00571136170104146
2022-09-01,-0.00586246767938137
2022-09-02,-0.007228646282851696
2022-09-06,-0.00620234767794609
2022-09-07,0.016063040897250174
2022-09-08,0.0040711605176329616
2022-09-13,-0.00018425365388393387
2022-09-14,0.004427990142256022
2022-09-15,-0.005138059414923191
2022-09-16,-0.005494717453420162
2022-09-19,0.0026297116309404373
2022-09-20,-0.00656654966250062
2022-09-21,-0.00863428108394146
2022-09-22,-0.013451578868925571
2022-09-23,-0.021213847741484642
2022-09-26,-0.012716106364130973
2022-09-27,-0.0046468052372336385
2022-09-28,0.022596542912721635
2022-09-29,-0.011103134505450725
2022-09-30,-0.0067382558375597
2022-10-04,0.044133064848184585
2022-10-05,-0.008434795966744423
2022-10-06,-0.004852014008909463
2022-10-07,-0.01985972074866295
2022-10-11,-0.01221872075945139
2022-10-12,0.00043560533225536345
2022-10-13,0.011326469223201276
2022-10-14,0.003390527492761612
2022-10-17,0.012753031688928605
2022-10-18,0.009619132061302662
2022-10-19,-0.011294596238434314
2022-10-20,-0.0027947527844458817
2022-10-21,0.01102601124793291
2022-10-24,-0.005423944103717804
2022-10-25,0.02354567724466324
2022-10-26,-0.007986791431903839
2022-10-27,0.001851193267479539
2022-10-28,-0.00655148638933897
2022-10-31,-0.00513585067242384
2022-11-01,0.008012561278045177
2022-11-02,-0.0035522996697574857
2022-11-03,-0.006726275436580181
2022-11-04,0.009687115028500557
2022-11-07,0.0034809374183416364
2022-11-08,0.006601723816990852
2022-11-09,0.0016388248682022094
2022-11-10,0.03396228228211403
2022-11-11,0.011471641784906388
2022-11-14,-0.0007340895946137606
2022-11-15,0.010507513469457627
2022-11-16,0.00500883075594902
2022-11-17,-0.009051037055253983
2022-11-18,0.004340300679206848
2022-11-21,-0.0032871717300266027
2022-11-22,0.007459010978043079
2022-11-23,0.010395662520825863
2022-11-25,0.0018075607731938362
2022-11-28,-0.01141656029522419
2022-11-29,-0.0001366277629509568
2022-11-30,0.02286278460919857
2022-12-01,0.012990083226561547
2022-12-02,-0.0020017712242901328
2022-12-05,-0.017095875316858293
2022-12-06,-0.004407828555256128
2022-12-07,0.013753925959765911
2022-12-08,0.003109029893949628
2022-12-09,0.004768258185684681
2022-12-12,-0.0028166655622422695
2022-12-13,0.008993044149875642
2022-12-14,0.000272973506525159
2022-12-15,-0.018509812611341478
2022-12-16,-0.009066143884509801
2022-12-19,-0.012259827595949173
2022-12-20,-0.002317056497372687
2022-12-21,0.007229835432767868
2022-12-22,-0.0012550048288656399
2022-12-23,0.003283200439810753
2022-12-27,-0.000196089432388544
2022-12-28,-0.012139834971725941
2022-12-29,0.011409365998208522
2023-02-17,0.0051988617673516275
2023-02-21,-0.009246102960407733
2023-02-22,-0.004485353914648295
2023-02-23,0.0071310662269592285
2023-02-24,-0.012919693467020989
2023-02-27,0.0022764216847717764
2023-02-28,-9.607959240674974e-05
2023-03-02,0.0013610811684280635
2023-03-03,0.014742461773753166
2023-03-06,0.0068315099596977236
2023-03-07,-0.01016393514573574
2023-03-08,0.005694293893128633
2023-03-09,0.002888736044615507
2023-03-10,0.02658336718082428
2023-03-13,0.012118304630555212
2023-03-14,0.018660101693868638
2023-03-15,0.011735108955204486
2023-03-16,0.012420496039092541
2023-03-17,0.01547955001592636
2023-03-20,0.010143367187678814
2023-03-21,0.006383537951111793
2023-03-22,0.011426771491765976
2023-03-23,0.007544523034989834
2023-03-24,0.011933104637265206
2023-03-27,-0.003989606635645032
2023-03-28,0.005560596273094416
2023-03-29,0.012371526274085045
2023-03-30,0.008069434544444084
2023-03-31,0.009494148172438144
2023-04-03,0.005949173554778099
2023-04-04,0.0071499301701784135
2023-04-05,0.005994794972985983
2023-04-06,-0.0009326835069805383
2023-04-10,0.0005562435533851386
2023-04-11,0.008377165964245797
2023-04-12,-0.0013196369733661413
2023-04-13,0.01057268138229847
2023-04-14,-0.005531437216699123
2023-04-17,0.006011871085315943
2023-04-18,0.0015895522393286228
2023-04-19,-0.00045872997138649224
2023-04-20,0.001827955537289381
2023-04-21,-0.0024888290014117957
2023-04-24,-0.0008939656783593818
2023-04-25,0.013297577042877675
2023-04-26,-0.0037084955606609582
2023-04-27,0.01618428127169609
2023-04-28,0.009194016812741757
2023-05-02,0.010731836453080177
2023-05-03,0.005031170478463173
2023-05-04,0.0007878674559295178
2023-05-08,0.015332166293263436
